Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2069,65,Female,Scarf,Footwear,31,Massachusetts,XL,Green,Summer,3.5,Yes,Store Pickup,No,Yes,1,Bank Transfer,Bi-Weekly
2070,69,Female,Dress,Accessories,62,California,L,Brown,Winter,4.2,No,Express,No,Yes,6,Credit Card,Weekly
2071,55,Female,Loafers,Accessories,65,North Dakota,XL,Cyan,Spring,2.4,No,International Shipping,Yes,No,48,Bank Transfer,Every 3 Months
2072,38,Female,Swimsuit,Clothing,68,Nevada,XL,Lavender,Spring,4.2,No,Overnight Shipping,No,No,73,Venmo,Bi-Weekly
2073,18,Female,Jacket,Outerwear,97,Illinois,M,Red,Summer,1.4,Yes,Next Day Air,No,No,93,Credit Card,Monthly
2074,63,Male,Watch,Accessories,65,Louisiana,M,Olive,Spring,2.3,No,Express,No,No,35,Bank Transfer,Bi-Weekly
2075,36,Male,Pants,Accessories,41,Louisiana,XL,Gold,Fall,4.3,No,Express,No,Yes,12,PayPal,Annually
2076,31,Male,Watch,Outerwear,22,Kansas,L,Gray,Spring,3.3,No,Next Day Air,Yes,Yes,50,Debit Card,Monthly
2077,19,Female,Jewelry,Footwear,44,Idaho,XL,Orange,Fall,3.5,No,2-Day Shipping,No,No,50,Debit Card,Every 3 Months
2078,43,Male,Watch,Footwear,72,Florida,S,Pink,Fall,1.4,No,Overnight Shipping,No,No,60,Cryptocurrency,Fortnightly
2079,22,Male,Overalls,Accessories,36,Delaware,M,Pink,Fall,4.0,Yes,Standard,No,No,98,Cash,Every 3 Months
2080,36,Female,Sandals,Clothing,70,Nebraska,XL,Blue,Spring,3.4,No,2-Day Shipping,Yes,No,62,Venmo,Bi-Weekly
2081,61,Female,Coat,Accessories,96,Oklahoma,S,Silver,Fall,1.0,No,Same Day Delivery,No,Yes,45,Cash,Weekly
2082,51,Male,Coat,Accessories,92,New York,L,Gold,Winter,2.8,Yes,International Shipping,No,Yes,42,Debit Card,Fortnightly
2083,49,Female,Shorts,Accessories,91,Nevada,XL,Green,Winter,2.1,Yes,Same Day Delivery,No,Yes,63,PayPal,Monthly
2084,19,Female,Blouse,Clothing,56,Oregon,XL,Brown,Spring,1.6,Yes,Standard,No,Yes,70,Venmo,Monthly
2085,56,Female,Jacket,Accessories,20,Nevada,M,Beige,Spring,1.0,Yes,2-Day Shipping,Yes,Yes,0,Debit Card,Bi-Weekly
2086,39,Female,Loafers,Accessories,78,Wisconsin,L,Magenta,Winter,5.0,No,Next Day Air,No,No,24,Debit Card,Every 3 Months
2087,48,Male,Shirt,Clothing,20,Oklahoma,S,Purple,Summer,4.2,No,International Shipping,No,No,84,Cash,Quarterly
2088,37,Male,Sandals,Accessories,35,South Dakota,M,Cyan,Fall,4.5,Yes,Same Day Delivery,Yes,No,89,PayPal,Weekly
2089,50,Female,Earrings,Outerwear,78,Arizona,XL,Brown,Winter,3.8,Yes,Overnight Shipping,No,No,66,Cryptocurrency,Weekly
2090,45,Male,Boots,Accessories,21,Wisconsin,L,Brown,Summer,4.7,Yes,Overnight Shipping,Yes,No,5,Venmo,Weekly
2091,20,Male,Dress,Outerwear,63,Hawaii,S,White,Fall,4.4,Yes,Next Day Air,No,No,75,Cryptocurrency,Annually
2092,40,Female,Sweater,Accessories,24,New Hampshire,M,Brown,Winter,3.4,No,Same Day Delivery,Yes,Yes,95,PayPal,Annually
2093,43,Female,Handbag,Footwear,42,Colorado,XL,Cyan,Summer,1.6,Yes,Standard,No,No,58,Credit Card,Weekly
2094,49,Female,Pants,Outerwear,73,Vermont,M,Lavender,Winter,2.5,No,Free Shipping,No,No,34,Venmo,Bi-Weekly
2095,20,Male,Earrings,Footwear,72,Kentucky,M,Charcoal,Summer,2.6,No,Overnight Shipping,Yes,No,95,Cryptocurrency,Monthly
2096,69,Male,Scarf,Clothing,74,New Jersey,S,Pink,Winter,2.0,No,Express,Yes,No,7,Credit Card,Weekly
2097,20,Female,Overalls,Footwear,21,Massachusetts,XL,Silver,Spring,1.4,Yes,Standard,No,No,0,PayPal,Annually
2098,53,Male,Tie,Footwear,27,Montana,M,Orange,Fall,3.6,No,Overnight Shipping,No,Yes,36,Cryptocurrency,Bi-Weekly
2099,19,Female,Jacket,Accessories,76,Iowa,L,Charcoal,Spring,2.3,Yes,Express,No,Yes,0,Debit Card,Quarterly
2100,26,Female,Cufflinks,Accessories,94,Pennsylvania,S,Silver,Winter,1.8,No,Store Pickup,No,Yes,82,Bank Transfer,Weekly
2101,30,Male,Earrings,Footwear,35,South Dakota,L,Charcoal,Winter,2.7,No,International Shipping,No,Yes,83,Debit Card,Every 3 Months
2102,38,Female,Dress,Clothing,84,Arizona,S,Purple,Spring,4.1,Yes,Express,No,Yes,85,Credit Card,Every 3 Months
2103,68,Male,Watch,Clothing,33,Ohio,M,Pink,Summer,4.7,Yes,International Shipping,Yes,No,34,Cash,Weekly
2104,64,Female,Shorts,Clothing,62,Louisiana,L,Indigo,Summer,3.4,Yes,Next Day Air,No,No,37,Bank Transfer,Fortnightly
2105,60,Male,Tie,Outerwear,68,Oregon,L,Yellow,Winter,3.9,Yes,Same Day Delivery,Yes,Yes,34,Venmo,Bi-Weekly
2106,33,Male,Blouse,Footwear,26,Mississippi,M,Violet,Winter,1.8,No,Same Day Delivery,No,No,8,Cash,Quarterly
2107,28,Female,Sunglasses,Clothing,98,Tennessee,S,Maroon,Spring,2.8,Yes,Store Pickup,No,No,69,Debit Card,Bi-Weekly
2108,22,Male,Necklace,Clothing,78,Arkansas,L,Blue,Summer,2.6,No,Overnight Shipping,No,Yes,35,Credit Card,Fortnightly
2109,66,Male,Flip-flops,Clothing,88,New Hampshire,M,Lavender,Summer,1.9,No,2-Day Shipping,Yes,No,17,Credit Card,Every 3 Months
2110,48,Male,Socks,Accessories,43,North Dakota,S,Lavender,Winter,4.7,No,Next Day Air,Yes,Yes,15,Cash,Fortnightly
2111,29,Male,T-shirt,Footwear,70,Idaho,XL,Green,Summer,2.8,No,Free Shipping,Yes,Yes,36,Credit Card,Fortnightly
2112,66,Male,Sandals,Accessories,23,Iowa,S,Green,Spring,4.6,No,Overnight Shipping,No,Yes,94,PayPal,Quarterly
2113,49,Male,Sandals,Outerwear,66,Ohio,XL,Black,Summer,3.7,Yes,Overnight Shipping,Yes,Yes,61,Bank Transfer,Bi-Weekly
2114,56,Male,Handbag,Footwear,54,North Carolina,S,Red,Spring,4.0,No,Standard,No,No,79,Bank Transfer,Every 3 Months
2115,31,Male,Hoodie,Footwear,78,Michigan,XL,Peach,Spring,3.2,Yes,International Shipping,No,No,36,PayPal,Weekly
2116,20,Female,Loafers,Outerwear,56,California,S,Charcoal,Winter,1.6,No,2-Day Shipping,No,No,20,Credit Card,Every 3 Months
2117,65,Male,Jewelry,Outerwear,77,Nebraska,L,Yellow,Fall,2.6,Yes,International Shipping,Yes,No,76,PayPal,Weekly
2118,28,Female,Loafers,Accessories,87,Maine,S,Purple,Winter,1.4,Yes,2-Day Shipping,No,No,40,Cryptocurrency,Bi-Weekly
2119,44,Female,Cap,Accessories,66,Hawaii,S,Brown,Fall,1.9,No,Store Pickup,No,No,25,Cryptocurrency,Quarterly
2120,52,Female,Sandals,Clothing,95,Alabama,S,Teal,Summer,3.9,Yes,Standard,Yes,Yes,59,Venmo,Weekly
2121,69,Male,Boots,Clothing,71,Wisconsin,L,Blue,Fall,2.3,Yes,2-Day Shipping,No,No,29,Credit Card,Quarterly
2122,67,Male,Loafers,Accessories,52,New Mexico,XL,Brown,Winter,2.4,No,2-Day Shipping,No,Yes,85,Cryptocurrency,Fortnightly
2123,23,Female,Cardigan,Accessories,57,Illinois,XL,Brown,Fall,1.2,No,Next Day Air,No,No,8,Cash,Monthly
2124,49,Male,Jeans,Clothing,36,New Hampshire,M,Magenta,Summer,2.9,Yes,Express,Yes,Yes,79,Debit Card,Every 3 Months
2125,56,Female,Shoes,Outerwear,68,Colorado,M,Teal,Winter,4.1,No,Next Day Air,No,Yes,28,Bank Transfer,Monthly
2126,21,Male,Cap,Footwear,46,North Carolina,L,Violet,Winter,1.9,No,Express,No,Yes,31,PayPal,Quarterly
2127,65,Male,Bracelet,Outerwear,38,Idaho,L,Gold,Fall,2.1,No,Same Day Delivery,Yes,Yes,26,Bank Transfer,Every 3 Months
2128,67,Male,Pants,Outerwear,27,Colorado,XL,Black,Summer,1.1,Yes,Next Day Air,Yes,No,44,Debit Card,Annually
2129,40,Female,Shoes,Clothing,88,Missouri,XL,Purple,Spring,2.6,Yes,Standard,Yes,No,94,Debit Card,Weekly
2130,59,Male,Earrings,Clothing,49,Oregon,L,Indigo,Spring,3.9,No,International Shipping,No,No,89,Bank Transfer,Quarterly
2131,65,Female,Jewelry,Clothing,92,Delaware,S,Magenta,Summer,4.4,No,Free Shipping,Yes,Yes,55,Bank Transfer,Annually
2132,60,Female,Shoes,Outerwear,58,Kentucky,XL,Lavender,Spring,4.0,Yes,Next Day Air,Yes,Yes,52,Cash,Weekly
2133,40,Female,Necklace,Accessories,83,New Jersey,M,Gray,Fall,4.2,No,Store Pickup,Yes,No,91,Debit Card,Quarterly
2134,32,Male,Sneakers,Clothing,97,Delaware,XL,Gold,Winter,4.9,Yes,2-Day Shipping,No,Yes,41,Bank Transfer,Fortnightly
2135,38,Male,Tracksuit,Clothing,37,Oklahoma,XL,Green,Winter,5.0,No,Standard,Yes,No,50,Credit Card,Fortnightly
2136,45,Male,Sweater,Outerwear,81,New Hampshire,S,Cyan,Spring,3.5,Yes,International Shipping,Yes,Yes,59,Venmo,Quarterly
2137,29,Male,Overalls,Accessories,84,New York,M,Pink,Summer,4.9,Yes,Same Day Delivery,No,Yes,88,Cash,Monthly
2138,31,Male,Vest,Footwear,53,Alaska,S,Silver,Spring,2.4,Yes,Express,No,No,22,Venmo,Annually
2139,26,Female,Raincoat,Footwear,21,Idaho,L,Teal,Summer,1.7,Yes,Overnight Shipping,Yes,Yes,55,PayPal,Monthly
2140,40,Female,Jewelry,Footwear,47,Tennessee,M,Magenta,Spring,1.3,No,Next Day Air,No,No,32,Debit Card,Fortnightly
2141,24,Female,Sunglasses,Accessories,79,Nebraska,S,Red,Winter,3.5,No,2-Day Shipping,No,Yes,97,Credit Card,Bi-Weekly
2142,53,Male,Shoes,Outerwear,54,South Carolina,S,Lavender,Fall,3.7,No,2-Day Shipping,Yes,Yes,2,Credit Card,Quarterly
2143,59,Female,Gloves,Footwear,29,Ohio,L,Pink,Summer,1.2,Yes,Same Day Delivery,No,No,76,Cash,Quarterly
2144,50,Male,Shirt,Accessories,21,Vermont,XL,Olive,Fall,2.8,Yes,Express,Yes,Yes,59,Cash,Monthly
2145,35,Male,Sneakers,Outerwear,62,Washington,XL,Pink,Summer,1.4,No,2-Day Shipping,No,Yes,6,Debit Card,Fortnightly
2146,57,Female,T-shirt,Outerwear,27,Pennsylvania,S,Magenta,Fall,2.7,Yes,Standard,No,No,59,Credit Card,Annually
2147,48,Female,Dress,Clothing,66,Florida,S,Turquoise,Summer,3.2,Yes,Store Pickup,Yes,No,3,Venmo,Weekly
2148,20,Female,Raincoat,Clothing,56,Massachusetts,M,Gray,Summer,1.9,No,Store Pickup,No,No,89,Bank Transfer,Fortnightly
2149,44,Male,Shoes,Accessories,90,New Hampshire,M,Teal,Spring,1.3,Yes,Free Shipping,Yes,Yes,96,Debit Card,Monthly
2150,27,Male,Boots,Footwear,87,Louisiana,M,Pink,Fall,3.0,Yes,Store Pickup,Yes,Yes,41,PayPal,Monthly
2151,34,Female,Blouse,Outerwear,70,Maryland,M,Silver,Fall,4.7,Yes,Standard,Yes,Yes,16,Cash,Quarterly
2152,30,Female,Bracelet,Outerwear,31,Louisiana,L,Pink,Summer,3.5,Yes,Standard,No,No,23,Cryptocurrency,Bi-Weekly
2153,59,Male,Cufflinks,Footwear,43,Rhode Island,S,Blue,Summer,2.0,No,Next Day Air,No,No,84,PayPal,Weekly
2154,60,Male,Tracksuit,Outerwear,94,Connecticut,L,Gray,Spring,3.1,No,2-Day Shipping,No,No,65,Debit Card,Bi-Weekly
2155,59,Male,Boots,Outerwear,47,Louisiana,M,Orange,Summer,2.5,No,International Shipping,Yes,No,37,Bank Transfer,Bi-Weekly
2156,49,Female,Flip-flops,Outerwear,41,South Carolina,S,Silver,Fall,2.2,Yes,Express,Yes,No,34,PayPal,Bi-Weekly
2157,33,Male,Swimsuit,Accessories,54,Oklahoma,XL,Silver,Winter,3.7,Yes,Next Day Air,No,No,70,Bank Transfer,Quarterly
2158,64,Female,Sneakers,Outerwear,76,Montana,M,Lavender,Winter,3.5,Yes,Same Day Delivery,No,No,57,Bank Transfer,Bi-Weekly
2159,59,Female,Sweater,Clothing,32,Tennessee,XL,Turquoise,Winter,2.3,No,Store Pickup,No,No,30,Debit Card,Annually
2160,49,Female,Shirt,Accessories,98,Michigan,M,Pink,Winter,2.0,No,Standard,Yes,No,12,Credit Card,Annually
2161,64,Male,Shorts,Outerwear,63,Utah,XL,Olive,Summer,1.6,No,International Shipping,No,Yes,40,PayPal,Fortnightly
2162,43,Male,Handbag,Accessories,86,Alabama,L,Pink,Spring,4.7,No,Express,Yes,No,7,Credit Card,Monthly
2163,51,Male,Belt,Outerwear,78,Idaho,M,Teal,Fall,1.9,Yes,Same Day Delivery,Yes,Yes,12,Bank Transfer,Annually
2164,55,Male,Necklace,Footwear,68,Hawaii,XL,White,Winter,1.9,Yes,Next Day Air,No,No,28,Cryptocurrency,Annually
2165,29,Male,Sneakers,Outerwear,79,South Dakota,XL,Beige,Summer,2.7,No,2-Day Shipping,Yes,Yes,41,Cash,Bi-Weekly
2166,23,Male,Earrings,Footwear,43,Massachusetts,L,Gray,Spring,2.9,No,Standard,No,Yes,34,Venmo,Every 3 Months
2167,46,Male,Belt,Outerwear,41,Colorado,XL,Red,Spring,5.0,Yes,Standard,Yes,Yes,20,Debit Card,Bi-Weekly
2168,21,Male,Flip-flops,Clothing,45,New York,S,Black,Winter,2.6,No,Same Day Delivery,Yes,No,21,PayPal,Monthly
2169,68,Female,Earrings,Clothing,78,South Dakota,L,Lavender,Spring,4.9,Yes,Standard,Yes,No,18,Cash,Quarterly
2170,32,Male,Swimsuit,Footwear,41,Louisiana,L,Brown,Spring,2.5,Yes,Standard,No,Yes,4,Cryptocurrency,Weekly
2171,48,Male,Jacket,Footwear,90,Iowa,XL,White,Winter,3.0,Yes,Standard,Yes,No,86,Debit Card,Fortnightly
2172,22,Female,Pants,Accessories,30,California,M,Orange,Winter,2.7,Yes,2-Day Shipping,Yes,Yes,78,Debit Card,Bi-Weekly
2173,58,Female,Shoes,Clothing,26,Texas,L,Magenta,Spring,4.5,Yes,Overnight Shipping,Yes,Yes,81,Cryptocurrency,Every 3 Months
2174,59,Female,Scarf,Accessories,41,New Mexico,M,Blue,Summer,3.3,No,Overnight Shipping,No,No,23,Debit Card,Annually
2175,47,Female,Sneakers,Footwear,53,Arkansas,L,Pink,Summer,2.0,No,Free Shipping,No,Yes,41,PayPal,Annually
2176,24,Male,Jeans,Clothing,79,Virginia,XL,Gold,Winter,4.3,Yes,Store Pickup,Yes,Yes,64,Cryptocurrency,Monthly
2177,58,Female,Vest,Footwear,75,Nebraska,L,Beige,Fall,3.2,Yes,International Shipping,Yes,No,60,Credit Card,Fortnightly
2178,30,Female,Sweater,Footwear,54,Minnesota,M,Yellow,Winter,4.7,Yes,Store Pickup,No,No,6,Debit Card,Every 3 Months
2179,24,Female,Handbag,Footwear,66,New Mexico,XL,Teal,Winter,3.0,Yes,Next Day Air,No,No,45,Debit Card,Quarterly
2180,29,Female,Vest,Outerwear,88,Pennsylvania,M,Teal,Winter,2.0,Yes,2-Day Shipping,No,No,7,PayPal,Fortnightly
2181,22,Male,Watch,Outerwear,67,Connecticut,M,Gray,Summer,4.4,Yes,Next Day Air,Yes,No,62,Bank Transfer,Monthly
2182,35,Female,Earrings,Outerwear,88,South Carolina,S,Teal,Summer,2.8,Yes,Next Day Air,No,Yes,31,PayPal,Monthly
2183,48,Female,Shoes,Outerwear,45,Indiana,S,Yellow,Winter,2.4,No,Standard,No,Yes,37,Credit Card,Monthly
2184,19,Male,Watch,Footwear,93,West Virginia,XL,Yellow,Fall,1.7,Yes,International Shipping,Yes,No,29,Credit Card,Every 3 Months
2185,68,Male,Shoes,Outerwear,98,Washington,L,Pink,Spring,4.6,No,International Shipping,No,No,30,Cash,Annually
2186,43,Male,Hoodie,Accessories,37,Maryland,M,Maroon,Fall,2.7,No,Same Day Delivery,Yes,Yes,18,Cash,Every 3 Months
2187,18,Male,Earrings,Footwear,39,Utah,S,Black,Spring,1.2,Yes,Same Day Delivery,No,Yes,15,PayPal,Monthly
2188,20,Male,Swimsuit,Accessories,51,Mississippi,L,Indigo,Spring,2.6,Yes,Next Day Air,Yes,No,53,Cash,Every 3 Months
2189,50,Female,Jeans,Footwear,93,New York,S,Turquoise,Winter,4.2,Yes,Store Pickup,No,Yes,53,Debit Card,Fortnightly
2190,39,Female,Hoodie,Footwear,25,Tennessee,XL,Black,Fall,3.0,Yes,Same Day Delivery,No,Yes,23,Venmo,Every 3 Months
2191,64,Female,Socks,Footwear,68,Colorado,XL,Gray,Fall,1.2,No,Standard,No,Yes,93,Bank Transfer,Bi-Weekly
2192,28,Female,Dress,Accessories,20,Oregon,M,Teal,Spring,4.2,Yes,Next Day Air,Yes,No,75,Debit Card,Annually
2193,45,Male,Cardigan,Clothing,37,Maryland,M,Yellow,Spring,1.2,Yes,Store Pickup,Yes,No,13,Cryptocurrency,Fortnightly
2194,36,Male,Loafers,Footwear,67,Alabama,XL,Teal,Spring,3.1,No,Overnight Shipping,No,No,24,Cryptocurrency,Bi-Weekly
2195,34,Male,Watch,Footwear,23,Delaware,XL,Gray,Fall,2.3,Yes,Same Day Delivery,No,No,9,Debit Card,Every 3 Months
2196,62,Female,Loafers,Clothing,48,California,S,Green,Fall,2.0,Yes,Same Day Delivery,Yes,No,75,Cryptocurrency,Monthly
2197,45,Male,Necklace,Clothing,39,New York,S,Maroon,Spring,1.4,Yes,International Shipping,No,No,31,Venmo,Quarterly
2198,35,Male,Loafers,Outerwear,31,Texas,XL,Olive,Spring,4.9,No,Free Shipping,Yes,No,31,Debit Card,Bi-Weekly
2199,20,Female,Hoodie,Accessories,23,Washington,S,Beige,Fall,3.9,Yes,Free Shipping,No,Yes,36,Debit Card,Monthly
2200,32,Female,Socks,Outerwear,69,Nebraska,L,Blue,Fall,1.6,Yes,Standard,No,Yes,37,Bank Transfer,Every 3 Months
2201,57,Male,Sweater,Footwear,93,Oklahoma,S,Green,Winter,1.8,Yes,Free Shipping,Yes,Yes,34,Debit Card,Monthly
2202,64,Female,Sandals,Clothing,85,Arkansas,XL,Violet,Spring,3.1,No,International Shipping,Yes,Yes,83,Cash,Weekly
2203,45,Male,Pants,Accessories,26,New Jersey,S,Blue,Winter,3.2,No,2-Day Shipping,Yes,Yes,55,Cash,Monthly
2204,38,Male,Backpack,Footwear,85,Connecticut,S,Lavender,Winter,4.3,No,Standard,No,Yes,72,PayPal,Annually
2205,53,Male,Boots,Accessories,41,Idaho,L,Red,Winter,2.9,No,International Shipping,No,No,18,Bank Transfer,Bi-Weekly
2206,38,Female,Cardigan,Outerwear,47,North Carolina,XL,Charcoal,Fall,1.2,Yes,Next Day Air,No,No,86,PayPal,Every 3 Months
2207,65,Male,Cardigan,Footwear,27,California,XL,Gray,Spring,1.9,No,Same Day Delivery,Yes,Yes,90,Venmo,Every 3 Months
2208,50,Female,Scarf,Outerwear,44,Nebraska,XL,Green,Spring,1.5,Yes,Standard,Yes,Yes,93,Credit Card,Monthly
2209,46,Female,Shorts,Clothing,21,North Carolina,L,Violet,Spring,1.8,Yes,2-Day Shipping,No,Yes,29,Debit Card,Bi-Weekly
2210,56,Male,Tie,Outerwear,26,Montana,M,Charcoal,Winter,4.0,Yes,Overnight Shipping,No,Yes,16,Cash,Monthly
2211,50,Male,Jacket,Clothing,43,Arkansas,S,Yellow,Summer,1.1,No,Same Day Delivery,No,Yes,33,Cash,Annually
2212,39,Female,Hoodie,Outerwear,38,South Carolina,M,Cyan,Fall,4.5,No,Next Day Air,No,Yes,80,Cash,Every 3 Months
2213,26,Female,Skirt,Footwear,24,Maine,L,Lavender,Summer,2.2,No,International Shipping,No,No,40,Venmo,Fortnightly
2214,55,Female,Windbreaker,Clothing,20,New Mexico,L,Teal,Fall,4.7,Yes,Same Day Delivery,Yes,No,32,Debit Card,Quarterly
2215,62,Male,Bracelet,Accessories,84,West Virginia,M,Indigo,Summer,4.8,No,Overnight Shipping,Yes,Yes,95,PayPal,Annually
2216,26,Female,Watch,Clothing,44,Kansas,S,Orange,Fall,4.4,No,Free Shipping,No,No,78,PayPal,Weekly
2217,67,Male,Watch,Clothing,54,Arizona,L,Green,Fall,4.4,Yes,Standard,No,Yes,0,Cryptocurrency,Weekly
2218,19,Female,Cufflinks,Accessories,98,Ohio,M,Gold,Spring,3.0,Yes,Free Shipping,No,No,24,Cash,Annually
2219,18,Female,Boots,Accessories,69,Maryland,XL,White,Spring,4.5,Yes,Free Shipping,No,No,49,Venmo,Every 3 Months
2220,45,Female,Overalls,Outerwear,93,Florida,XL,Gray,Fall,1.1,Yes,Express,No,No,89,Cash,Bi-Weekly
2221,44,Male,Backpack,Outerwear,37,Oklahoma,L,Yellow,Spring,4.8,No,Free Shipping,Yes,No,50,Debit Card,Bi-Weekly
2222,65,Male,Pants,Clothing,31,North Dakota,L,Yellow,Fall,3.4,No,Same Day Delivery,No,No,74,Cryptocurrency,Monthly
2223,63,Female,Skirt,Accessories,44,Indiana,L,Olive,Winter,2.8,Yes,Same Day Delivery,No,Yes,12,Bank Transfer,Fortnightly
2224,30,Male,Dress,Footwear,95,Mississippi,S,Turquoise,Summer,4.5,Yes,Standard,Yes,No,64,Venmo,Annually
2225,30,Male,Coat,Footwear,94,Maine,M,Green,Fall,2.6,Yes,International Shipping,Yes,Yes,51,Venmo,Weekly
2226,39,Female,Necklace,Accessories,58,Colorado,L,Turquoise,Winter,3.5,Yes,2-Day Shipping,No,No,82,Credit Card,Annually
2227,31,Male,Hoodie,Outerwear,37,Maine,S,Purple,Summer,2.5,No,International Shipping,No,Yes,58,Cash,Every 3 Months
2228,62,Male,Cardigan,Accessories,78,Arizona,S,Olive,Fall,2.1,No,Next Day Air,No,Yes,97,Credit Card,Fortnightly
2229,52,Male,Sweater,Outerwear,91,Maine,M,Gold,Spring,3.4,No,2-Day Shipping,Yes,Yes,88,Venmo,Annually
2230,63,Male,Sneakers,Footwear,63,Mississippi,L,Brown,Spring,3.0,Yes,Overnight Shipping,Yes,No,27,Cash,Quarterly
2231,67,Male,Sunglasses,Accessories,35,North Dakota,S,Beige,Spring,4.9,No,Express,No,No,23,PayPal,Fortnightly
2232,45,Female,Backpack,Footwear,66,Kansas,M,Teal,Fall,2.3,Yes,2-Day Shipping,No,No,24,PayPal,Fortnightly
2233,22,Male,Shirt,Outerwear,52,Utah,S,Lavender,Summer,1.5,No,Express,Yes,Yes,85,PayPal,Fortnightly
2234,39,Male,Boots,Accessories,56,South Carolina,S,Yellow,Fall,3.4,Yes,Overnight Shipping,No,Yes,70,Cash,Weekly
2235,55,Female,Pants,Outerwear,86,Indiana,XL,Silver,Summer,3.4,No,Store Pickup,Yes,No,60,Credit Card,Every 3 Months
2236,27,Male,Flip-flops,Outerwear,22,Texas,M,Brown,Winter,4.1,Yes,Free Shipping,No,No,18,Debit Card,Annually
2237,34,Female,Overalls,Footwear,20,Indiana,M,Green,Summer,3.5,Yes,Same Day Delivery,Yes,No,66,Credit Card,Quarterly
2238,28,Male,Windbreaker,Clothing,33,Connecticut,M,Turquoise,Winter,4.9,Yes,Express,No,Yes,6,Venmo,Bi-Weekly
2239,69,Female,Raincoat,Accessories,49,Utah,XL,Violet,Spring,4.9,Yes,Express,No,Yes,58,Bank Transfer,Bi-Weekly
2240,58,Male,Bracelet,Footwear,37,South Carolina,S,Orange,Fall,1.1,No,Store Pickup,Yes,Yes,27,Cash,Quarterly
2241,29,Female,Shorts,Clothing,94,Georgia,XL,Green,Winter,2.3,Yes,Same Day Delivery,Yes,Yes,74,Venmo,Fortnightly
2242,56,Female,Socks,Clothing,82,New Jersey,M,Teal,Summer,4.2,Yes,International Shipping,Yes,Yes,22,Cash,Bi-Weekly
2243,59,Male,Tracksuit,Clothing,78,Mississippi,XL,Green,Fall,2.4,No,International Shipping,Yes,No,63,Venmo,Quarterly
2244,19,Male,Belt,Clothing,67,New Mexico,S,Orange,Spring,2.1,No,Next Day Air,No,Yes,47,Venmo,Bi-Weekly
2245,40,Male,Blouse,Accessories,63,Florida,XL,Orange,Spring,2.3,Yes,Next Day Air,No,Yes,23,Bank Transfer,Annually
2246,68,Male,Gloves,Outerwear,83,Oregon,S,Blue,Spring,4.2,Yes,Same Day Delivery,Yes,Yes,82,Debit Card,Quarterly
2247,60,Female,Sandals,Clothing,94,Wisconsin,M,Orange,Spring,2.4,Yes,Express,Yes,Yes,14,Cash,Every 3 Months
2248,48,Female,Jacket,Outerwear,96,Idaho,XL,Violet,Winter,2.1,Yes,Overnight Shipping,Yes,No,45,Cash,Annually
2249,36,Female,Cap,Footwear,88,Hawaii,M,Beige,Winter,4.2,Yes,Overnight Shipping,Yes,Yes,58,Bank Transfer,Bi-Weekly
2250,41,Male,Jewelry,Accessories,82,Indiana,M,Teal,Fall,3.8,Yes,Express,No,Yes,86,Debit Card,Weekly
2251,53,Female,Tracksuit,Clothing,33,South Dakota,XL,Orange,Winter,3.6,Yes,Express,Yes,No,96,Cash,Monthly
2252,47,Male,Cufflinks,Clothing,94,Alabama,M,Gray,Fall,1.4,No,Standard,No,No,35,PayPal,Bi-Weekly
2253,52,Female,Watch,Footwear,44,New York,S,Maroon,Fall,1.9,No,International Shipping,Yes,Yes,48,Venmo,Weekly
2254,54,Female,Hat,Outerwear,91,Kansas,XL,Indigo,Summer,2.7,No,2-Day Shipping,Yes,Yes,14,Debit Card,Every 3 Months
2255,58,Male,Cardigan,Clothing,89,Georgia,S,Gold,Summer,1.1,No,International Shipping,No,No,92,Cash,Quarterly
2256,55,Male,Sunglasses,Footwear,33,Oregon,L,Silver,Winter,1.2,No,Standard,Yes,Yes,29,PayPal,Fortnightly
2257,26,Female,Handbag,Accessories,64,New Jersey,XL,Magenta,Fall,3.5,No,Next Day Air,No,No,3,Cryptocurrency,Monthly
2258,34,Male,Cufflinks,Accessories,60,Washington,S,Violet,Fall,3.4,Yes,2-Day Shipping,Yes,No,3,Credit Card,Quarterly
2259,66,Female,Blouse,Outerwear,42,Alaska,S,Red,Fall,4.1,No,Next Day Air,Yes,Yes,2,PayPal,Weekly
2260,58,Female,Jacket,Accessories,70,Wisconsin,L,Pink,Spring,1.5,No,Express,No,Yes,81,Cash,Quarterly
2261,67,Female,Jeans,Outerwear,43,Missouri,M,Blue,Fall,1.1,No,International Shipping,No,Yes,27,Credit Card,Bi-Weekly
2262,34,Male,Scarf,Accessories,90,New Jersey,XL,Beige,Spring,3.9,No,Same Day Delivery,Yes,Yes,26,Bank Transfer,Weekly
2263,59,Male,Jeans,Outerwear,98,Georgia,M,Brown,Spring,4.9,Yes,International Shipping,No,No,76,PayPal,Annually
2264,54,Female,Hat,Outerwear,65,West Virginia,S,Blue,Spring,2.8,No,Express,No,Yes,1,Cash,Fortnightly
2265,21,Male,Tie,Outerwear,20,Illinois,S,Green,Fall,2.6,Yes,2-Day Shipping,Yes,No,60,Bank Transfer,Bi-Weekly
2266,41,Female,Blouse,Footwear,81,Indiana,S,Cyan,Winter,2.5,Yes,Standard,Yes,Yes,5,Cash,Weekly
